price	lev1	lev3	levCnt1
   7.7837838e+03   1.4357639e+00   2.7430556e+00   2.7817685e+00
   7.7927928e+03   1.4358382e+00   2.7433526e+00   2.7833765e+00
   7.8018018e+03   1.4359122e+00   2.7436490e+00   2.7849835e+00
   7.8108108e+03   1.4359862e+00   2.7439446e+00   2.7865896e+00
   7.8198198e+03   1.4360599e+00   2.7442396e+00   2.7881948e+00
   7.8288288e+03   1.4361335e+00   2.7445339e+00   2.7897990e+00
   7.8378378e+03   1.4362069e+00   2.7448276e+00   2.7914024e+00
   7.8468468e+03   1.4362801e+00   2.7451206e+00   2.7930048e+00
   7.8558559e+03   1.4363532e+00   2.7454128e+00   2.7946063e+00
   7.8648649e+03   1.4364261e+00   2.7457045e+00   2.7962068e+00
   7.8738739e+03   1.4364989e+00   2.7459954e+00   2.7978065e+00
   7.8828829e+03   1.4365714e+00   2.7462857e+00   2.7994052e+00
   7.8918919e+03   1.4366438e+00   2.7465753e+00   2.8010031e+00
   7.9009009e+03   1.4367161e+00   2.7468643e+00   2.8026000e+00
   7.9099099e+03   1.4367882e+00   2.7471526e+00   2.8041960e+00
   7.9189189e+03   1.4368601e+00   2.7474403e+00   2.8057911e+00
   7.9279279e+03   1.4369318e+00   2.7477273e+00   2.8073853e+00
   7.9369369e+03   1.4370034e+00   2.7480136e+00   2.8089786e+00
   7.9459459e+03   1.4370748e+00   2.7482993e+00   2.8105710e+00
   7.9549550e+03   1.4371461e+00   2.7485844e+00   2.8121625e+00
   7.9639640e+03   1.4372172e+00   2.7488688e+00   2.8137531e+00
   7.9729730e+03   1.4372881e+00   2.7491525e+00   2.8153428e+00
   7.9819820e+03   1.4373589e+00   2.7494357e+00   2.8169316e+00
   7.9909910e+03   1.4374295e+00   2.7497182e+00   2.8185195e+00
   8.0000000e+03   1.4375000e+00   2.7500000e+00   2.8201065e+00
   8.0090090e+03   1.4375703e+00   2.7502812e+00   2.8216926e+00
   8.0180180e+03   1.4376404e+00   2.7505618e+00   2.8232778e+00
   8.0270270e+03   1.4377104e+00   2.7508418e+00   2.8248621e+00
   8.0360360e+03   1.4377803e+00   2.7511211e+00   2.8264456e+00
   8.0450450e+03   1.4378499e+00   2.7513998e+00   2.8280281e+00
   8.0540541e+03   1.4379195e+00   2.7516779e+00   2.8296098e+00
   8.0630631e+03   1.4379888e+00   2.7519553e+00   2.8311906e+00
   8.0720721e+03   1.4380580e+00   2.7522321e+00   2.8327705e+00
   8.0810811e+03   1.4381271e+00   2.7525084e+00   2.8343495e+00
   8.0900901e+03   1.4381960e+00   2.7527840e+00   2.8359277e+00
   8.0990991e+03   1.4382647e+00   2.7530590e+00   2.8375049e+00
   8.1081081e+03   1.4383333e+00   2.7533333e+00   2.8390813e+00
   8.1171171e+03   1.4384018e+00   2.7536071e+00   2.8406569e+00
   8.1261261e+03   1.4384701e+00   2.7538803e+00   2.8422315e+00
   8.1351351e+03   1.4385382e+00   2.7541528e+00   2.8438053e+00
   8.1441441e+03   1.4386062e+00   2.7544248e+00   2.8453782e+00
   8.1531532e+03   1.4386740e+00   2.7546961e+00   2.8469502e+00
   8.1621622e+03   1.4387417e+00   2.7549669e+00   2.8485214e+00
   8.1711712e+03   1.4388093e+00   2.7552370e+00   2.8500917e+00
   8.1801802e+03   1.4388767e+00   2.7555066e+00   2.8516611e+00
   8.1891892e+03   1.4389439e+00   2.7557756e+00   2.8532297e+00
   8.1981982e+03   1.4390110e+00   2.7560440e+00   2.8547974e+00
   8.2072072e+03   1.4390779e+00   2.7563117e+00   2.8563642e+00
   8.2162162e+03   1.4391447e+00   2.7565789e+00   2.8579302e+00
   8.2252252e+03   1.4392114e+00   2.7568456e+00   2.8594953e+00
   8.2342342e+03   1.4392779e+00   2.7571116e+00   2.8610596e+00
   8.2432432e+03   1.4393443e+00   2.7573770e+00   2.8626230e+00
   8.2522523e+03   1.4394105e+00   2.7576419e+00   2.8641856e+00
   8.2612613e+03   1.4394766e+00   2.7579062e+00   2.8657473e+00
   8.2702703e+03   1.4395425e+00   2.7581699e+00   2.8673082e+00
   8.2792793e+03   1.4396083e+00   2.7584331e+00   2.8688682e+00
   8.2882883e+03   1.4396739e+00   2.7586957e+00   2.8704274e+00
   8.2972973e+03   1.4397394e+00   2.7589577e+00   2.8719857e+00
   8.3063063e+03   1.4398048e+00   2.7592191e+00   2.8735432e+00
   8.3153153e+03   1.4398700e+00   2.7594800e+00   2.8750998e+00
   8.3243243e+03   1.4399351e+00   2.7597403e+00   2.8766556e+00
   8.3333333e+03   1.4400000e+00   2.7600000e+00   2.8782105e+00
   8.3423423e+03   1.4400648e+00   2.7602592e+00   2.8797646e+00
   8.3513514e+03   1.4401294e+00   2.7605178e+00   2.8813179e+00
   8.3603604e+03   1.4401940e+00   2.7607759e+00   2.8828704e+00
   8.3693694e+03   1.4402583e+00   2.7610334e+00   2.8844220e+00
   8.3783784e+03   1.4403226e+00   2.7612903e+00   2.8859727e+00
   8.3873874e+03   1.4403867e+00   2.7615467e+00   2.8875226e+00
   8.3963964e+03   1.4404506e+00   2.7618026e+00   2.8890717e+00
   8.4054054e+03   1.4405145e+00   2.7620579e+00   2.8906200e+00
   8.4144144e+03   1.4405782e+00   2.7623126e+00   2.8921675e+00
   8.4234234e+03   1.4406417e+00   2.7625668e+00   2.8937141e+00
   8.4324324e+03   1.4407051e+00   2.7628205e+00   2.8952599e+00
   8.4414414e+03   1.4407684e+00   2.7630736e+00   2.8968048e+00
   8.4504505e+03   1.4408316e+00   2.7633262e+00   2.8983490e+00
   8.4594595e+03   1.4408946e+00   2.7635783e+00   2.8998923e+00
   8.4684685e+03   1.4409574e+00   2.7638298e+00   2.9014348e+00
   8.4774775e+03   1.4410202e+00   2.7640808e+00   2.9029765e+00
   8.4864865e+03   1.4410828e+00   2.7643312e+00   2.9045173e+00
   8.4954955e+03   1.4411453e+00   2.7645811e+00   2.9060573e+00
   8.5045045e+03   1.4412076e+00   2.7648305e+00   2.9075966e+00
   8.5135135e+03   1.4412698e+00   2.7650794e+00   2.9091350e+00
   8.5225225e+03   1.4413319e+00   2.7653277e+00   2.9106726e+00
   8.5315315e+03   1.4413939e+00   2.7655755e+00   2.9122094e+00
   8.5405405e+03   1.4414557e+00   2.7658228e+00   2.9137453e+00
   8.5495495e+03   1.4415174e+00   2.7660695e+00   2.9152805e+00
   8.5585586e+03   1.4415789e+00   2.7663158e+00   2.9168149e+00
   8.5675676e+03   1.4416404e+00   2.7665615e+00   2.9183484e+00
   8.5765766e+03   1.4417017e+00   2.7668067e+00   2.9198812e+00
   8.5855856e+03   1.4417629e+00   2.7670514e+00   2.9214131e+00
   8.5945946e+03   1.4418239e+00   2.7672956e+00   2.9229442e+00
   8.6036036e+03   1.4418848e+00   2.7675393e+00   2.9244746e+00
   8.6126126e+03   1.4419456e+00   2.7677824e+00   2.9260041e+00
   8.6216216e+03   1.4420063e+00   2.7680251e+00   2.9275329e+00
   8.6306306e+03   1.4420668e+00   2.7682672e+00   2.9290608e+00
   8.6396396e+03   1.4421272e+00   2.7685089e+00   2.9305879e+00
   8.6486486e+03   1.4421875e+00   2.7687500e+00   2.9321143e+00
   8.6576577e+03   1.4422477e+00   2.7689906e+00   2.9336398e+00
   8.6666667e+03   1.4423077e+00   2.7692308e+00   2.9351646e+00
   8.6756757e+03   1.4423676e+00   2.7694704e+00   2.9366886e+00
   8.6846847e+03   1.4424274e+00   2.7697095e+00   2.9382118e+00
   8.6936937e+03   1.4424870e+00   2.7699482e+00   2.9397341e+00
   8.7027027e+03   1.4425466e+00   2.7701863e+00   2.9412557e+00
   8.7117117e+03   1.4426060e+00   2.7704240e+00   2.9427766e+00
   8.7207207e+03   1.4426653e+00   2.7706612e+00   2.9442966e+00
   8.7297297e+03   1.4427245e+00   2.7708978e+00   2.9458158e+00
   8.7387387e+03   1.4427835e+00   2.7711340e+00   2.9473343e+00
   8.7477477e+03   1.4428424e+00   2.7713697e+00   2.9488520e+00
   8.7567568e+03   1.4429012e+00   2.7716049e+00   2.9503689e+00
   8.7657658e+03   1.4429599e+00   2.7718397e+00   2.9518850e+00
   8.7747748e+03   1.4430185e+00   2.7720739e+00   2.9534003e+00
   8.7837838e+03   1.4430769e+00   2.7723077e+00   2.9549149e+00
   8.7927928e+03   1.4431352e+00   2.7725410e+00   2.9564287e+00
   8.8018018e+03   1.4431934e+00   2.7727738e+00   2.9579417e+00
   8.8108108e+03   1.4432515e+00   2.7730061e+00   2.9594539e+00
   8.8198198e+03   1.4433095e+00   2.7732380e+00   2.9609654e+00
   8.8288288e+03   1.4433673e+00   2.7734694e+00   2.9624761e+00
   8.8378378e+03   1.4434251e+00   2.7737003e+00   2.9639860e+00
   8.8468468e+03   1.4434827e+00   2.7739308e+00   2.9654952e+00
   8.8558559e+03   1.4435402e+00   2.7741607e+00   2.9670036e+00
   8.8648649e+03   1.4435976e+00   2.7743902e+00   2.9685112e+00
   8.8738739e+03   1.4436548e+00   2.7746193e+00   2.9700181e+00
   8.8828829e+03   1.4437120e+00   2.7748479e+00   2.9715242e+00
   8.8918919e+03   1.4437690e+00   2.7750760e+00   2.9730295e+00
   8.9009009e+03   1.4438259e+00   2.7753036e+00   2.9745341e+00
   8.9099099e+03   1.4438827e+00   2.7755308e+00   2.9760379e+00
   8.9189189e+03   1.4439394e+00   2.7757576e+00   2.9775409e+00
   8.9279279e+03   1.4439960e+00   2.7759839e+00   2.9790432e+00
   8.9369369e+03   1.4440524e+00   2.7762097e+00   2.9805447e+00
   8.9459459e+03   1.4441088e+00   2.7764350e+00   2.9820455e+00
   8.9549550e+03   1.4441650e+00   2.7766600e+00   2.9835455e+00
   8.9639640e+03   1.4442211e+00   2.7768844e+00   2.9850448e+00
   8.9729730e+03   1.4442771e+00   2.7771084e+00   2.9865433e+00
   8.9819820e+03   1.4443330e+00   2.7773320e+00   2.9880411e+00
   8.9909910e+03   1.4443888e+00   2.7775551e+00   2.9895381e+00
   9.0000000e+03   1.4444444e+00   2.7777778e+00   2.9910344e+00
   9.0090090e+03   1.4445000e+00   2.7780000e+00   2.9925299e+00
   9.0180180e+03   1.4445554e+00   2.7782218e+00   2.9940247e+00
   9.0270270e+03   1.4446108e+00   2.7784431e+00   2.9955187e+00
   9.0360360e+03   1.4446660e+00   2.7786640e+00   2.9970120e+00
   9.0450450e+03   1.4447211e+00   2.7788845e+00   2.9985045e+00
   9.0540541e+03   1.4447761e+00   2.7791045e+00   2.9999963e+00
   9.0630631e+03   1.4448310e+00   2.7793241e+00   3.0014873e+00
   9.0720721e+03   1.4448858e+00   2.7795432e+00   3.0029777e+00
   9.0810811e+03   1.4449405e+00   2.7797619e+00   3.0044672e+00
   9.0900901e+03   1.4449950e+00   2.7799802e+00   3.0059561e+00
   9.0990991e+03   1.4450495e+00   2.7801980e+00   3.0074442e+00
   9.1081081e+03   1.4451039e+00   2.7804154e+00   3.0089315e+00
   9.1171171e+03   1.4451581e+00   2.7806324e+00   3.0104181e+00
   9.1261261e+03   1.4452122e+00   2.7808490e+00   3.0119040e+00
   9.1351351e+03   1.4452663e+00   2.7810651e+00   3.0133892e+00
   9.1441441e+03   1.4453202e+00   2.7812808e+00   3.0148736e+00
   9.1531532e+03   1.4453740e+00   2.7814961e+00   3.0163573e+00
   9.1621622e+03   1.4454277e+00   2.7817109e+00   3.0178403e+00
   9.1711712e+03   1.4454813e+00   2.7819253e+00   3.0193225e+00
   9.1801802e+03   1.4455348e+00   2.7821394e+00   3.0208040e+00
   9.1891892e+03   1.4455882e+00   2.7823529e+00   3.0222848e+00
   9.1981982e+03   1.4456415e+00   2.7825661e+00   3.0237649e+00
   9.2072072e+03   1.4456947e+00   2.7827789e+00   3.0252442e+00
   9.2162162e+03   1.4457478e+00   2.7829912e+00   3.0267228e+00
   9.2252252e+03   1.4458008e+00   2.7832031e+00   3.0282007e+00
   9.2342342e+03   1.4458537e+00   2.7834146e+00   3.0296779e+00
   9.2432432e+03   1.4459064e+00   2.7836257e+00   3.0311544e+00
   9.2522523e+03   1.4459591e+00   2.7838364e+00   3.0326301e+00
   9.2612613e+03   1.4460117e+00   2.7840467e+00   3.0341051e+00
   9.2702703e+03   1.4460641e+00   2.7842566e+00   3.0355794e+00
   9.2792793e+03   1.4461165e+00   2.7844660e+00   3.0370530e+00
   9.2882883e+03   1.4461688e+00   2.7846751e+00   3.0385259e+00
   9.2972973e+03   1.4462209e+00   2.7848837e+00   3.0399980e+00
   9.3063063e+03   1.4462730e+00   2.7850920e+00   3.0414694e+00
   9.3153153e+03   1.4463250e+00   2.7852998e+00   3.0429402e+00
   9.3243243e+03   1.4463768e+00   2.7855072e+00   3.0444102e+00
   9.3333333e+03   1.4464286e+00   2.7857143e+00   3.0458795e+00
   9.3423423e+03   1.4464802e+00   2.7859209e+00   3.0473481e+00
   9.3513514e+03   1.4465318e+00   2.7861272e+00   3.0488160e+00
   9.3603604e+03   1.4465833e+00   2.7863330e+00   3.0502832e+00
   9.3693694e+03   1.4466346e+00   2.7865385e+00   3.0517497e+00
   9.3783784e+03   1.4466859e+00   2.7867435e+00   3.0532155e+00
   9.3873874e+03   1.4467370e+00   2.7869482e+00   3.0546805e+00
   9.3963964e+03   1.4467881e+00   2.7871524e+00   3.0561449e+00
   9.4054054e+03   1.4468391e+00   2.7873563e+00   3.0576086e+00
   9.4144144e+03   1.4468900e+00   2.7875598e+00   3.0590715e+00
   9.4234234e+03   1.4469407e+00   2.7877629e+00   3.0605338e+00
   9.4324324e+03   1.4469914e+00   2.7879656e+00   3.0619954e+00
   9.4414414e+03   1.4470420e+00   2.7881679e+00   3.0634563e+00
   9.4504505e+03   1.4470925e+00   2.7883699e+00   3.0649164e+00
   9.4594595e+03   1.4471429e+00   2.7885714e+00   3.0663759e+00
   9.4684685e+03   1.4471931e+00   2.7887726e+00   3.0678347e+00
   9.4774775e+03   1.4472433e+00   2.7889734e+00   3.0692928e+00
   9.4864865e+03   1.4472934e+00   2.7891738e+00   3.0707502e+00
   9.4954955e+03   1.4473435e+00   2.7893738e+00   3.0722069e+00
   9.5045045e+03   1.4473934e+00   2.7895735e+00   3.0736629e+00
   9.5135135e+03   1.4474432e+00   2.7897727e+00   3.0751183e+00
   9.5225225e+03   1.4474929e+00   2.7899716e+00   3.0765729e+00
   9.5315315e+03   1.4475425e+00   2.7901701e+00   3.0780269e+00
   9.5405405e+03   1.4475921e+00   2.7903683e+00   3.0794802e+00
   9.5495495e+03   1.4476415e+00   2.7905660e+00   3.0809327e+00
   9.5585586e+03   1.4476909e+00   2.7907634e+00   3.0823846e+00
   9.5675676e+03   1.4477401e+00   2.7909605e+00   3.0838359e+00
   9.5765766e+03   1.4477893e+00   2.7911571e+00   3.0852864e+00
   9.5855856e+03   1.4478383e+00   2.7913534e+00   3.0867362e+00
   9.5945946e+03   1.4478873e+00   2.7915493e+00   3.0881854e+00
   9.6036036e+03   1.4479362e+00   2.7917448e+00   3.0896339e+00
   9.6126126e+03   1.4479850e+00   2.7919400e+00   3.0910817e+00
   9.6216216e+03   1.4480337e+00   2.7921348e+00   3.0925289e+00
   9.6306306e+03   1.4480823e+00   2.7923293e+00   3.0939753e+00
   9.6396396e+03   1.4481308e+00   2.7925234e+00   3.0954211e+00
   9.6486486e+03   1.4481793e+00   2.7927171e+00   3.0968662e+00
   9.6576577e+03   1.4482276e+00   2.7929104e+00   3.0983106e+00
   9.6666667e+03   1.4482759e+00   2.7931034e+00   3.0997544e+00
   9.6756757e+03   1.4483240e+00   2.7932961e+00   3.1011975e+00
   9.6846847e+03   1.4483721e+00   2.7934884e+00   3.1026399e+00
   9.6936937e+03   1.4484201e+00   2.7936803e+00   3.1040817e+00
   9.7027027e+03   1.4484680e+00   2.7938719e+00   3.1055227e+00
   9.7117117e+03   1.4485158e+00   2.7940631e+00   3.1069631e+00
   9.7207207e+03   1.4485635e+00   2.7942539e+00   3.1084029e+00
   9.7297297e+03   1.4486111e+00   2.7944444e+00   3.1098420e+00
   9.7387387e+03   1.4486586e+00   2.7946346e+00   3.1112804e+00
   9.7477477e+03   1.4487061e+00   2.7948244e+00   3.1127181e+00
   9.7567568e+03   1.4487535e+00   2.7950139e+00   3.1141552e+00
   9.7657658e+03   1.4488007e+00   2.7952030e+00   3.1155916e+00
   9.7747748e+03   1.4488479e+00   2.7953917e+00   3.1170274e+00
   9.7837838e+03   1.4488950e+00   2.7955801e+00   3.1184625e+00
   9.7927928e+03   1.4489420e+00   2.7957682e+00   3.1198969e+00
   9.8018018e+03   1.4489890e+00   2.7959559e+00   3.1213307e+00
   9.8108108e+03   1.4490358e+00   2.7961433e+00   3.1227638e+00
   9.8198198e+03   1.4490826e+00   2.7963303e+00   3.1241963e+00
   9.8288288e+03   1.4491292e+00   2.7965170e+00   3.1256281e+00
   9.8378378e+03   1.4491758e+00   2.7967033e+00   3.1270592e+00
   9.8468468e+03   1.4492223e+00   2.7968893e+00   3.1284897e+00
   9.8558559e+03   1.4492687e+00   2.7970750e+00   3.1299195e+00
   9.8648649e+03   1.4493151e+00   2.7972603e+00   3.1313487e+00
   9.8738739e+03   1.4493613e+00   2.7974453e+00   3.1327773e+00
   9.8828829e+03   1.4494075e+00   2.7976299e+00   3.1342051e+00
   9.8918919e+03   1.4494536e+00   2.7978142e+00   3.1356324e+00
   9.9009009e+03   1.4494995e+00   2.7979982e+00   3.1370590e+00
   9.9099099e+03   1.4495455e+00   2.7981818e+00   3.1384849e+00
   9.9189189e+03   1.4495913e+00   2.7983651e+00   3.1399102e+00
   9.9279279e+03   1.4496370e+00   2.7985481e+00   3.1413348e+00
   9.9369369e+03   1.4496827e+00   2.7987307e+00   3.1427588e+00
   9.9459459e+03   1.4497283e+00   2.7989130e+00   3.1441822e+00
   9.9549550e+03   1.4497738e+00   2.7990950e+00   3.1456049e+00
   9.9639640e+03   1.4498192e+00   2.7992767e+00   3.1470269e+00
   9.9729730e+03   1.4498645e+00   2.7994580e+00   3.1484484e+00
   9.9819820e+03   1.4499097e+00   2.7996390e+00   3.1498691e+00
   9.9909910e+03   1.4499549e+00   2.7998197e+00   3.1512893e+00
   1.0000000e+04   1.4500000e+00   2.8000000e+00   3.1527088e+00
